step,ep,score(50),best,loss,eps
844000,3954,2.14,37,0.7290493112686091,0.01
846000,3966,1.6,37,0.3994286896754056,0.01
848000,3968,1.74,37,0.5650425529014319,0.01
850000,3972,1.54,37,0.6947290788358077,0.01
852000,3979,1.54,37,0.5004278875305317,0.01
854000,3984,1.7,37,0.5107377685513348,0.01
856000,3987,1.74,37,0.6802777573885396,0.01
858000,3990,2.12,37,0.5740049475664273,0.01
860000,3994,2.32,37,0.2968170368624851,0.01
862000,3998,2.54,37,0.48178537346422673,0.01
864000,4001,2.84,37,0.6845117471925914,0.01
866000,4002,3.14,37,0.42841897676233204,0.01
868000,4004,3.24,37,0.7755535786924884,0.01
870000,4005,3.6,37,0.5877603700244799,0.01
872000,4008,3.78,37,0.23303234710358084,0.01
874000,4014,4.08,37,0.6090231012040749,0.01
876000,4017,4.18,37,0.3906542028300464,0.01
878000,4020,4.2,37,0.604280884899199,0.01
880000,4025,4.28,37,0.6763378596864641,0.01
882000,4031,4.38,37,0.6485443508066236,0.01
884000,4036,4.34,37,0.789617508193478,0.01
886000,4041,3.92,37,0.7010383506305515,0.01
888000,4042,4.22,37,0.5265937976399436,0.01
890000,4045,4.4,37,0.5330703281238676,0.01
892000,4050,3.98,37,0.6087659386615268,0.01
894000,4053,3.9,37,0.6649220306705683,0.01
896000,4060,3.2,37,0.6483420187328011,0.01
898000,4065,3.02,37,1.0406249712780118,0.01
900000,4069,2.9,37,0.8718238002248109,0.01
902000,4078,2.72,37,0.8447369108488784,0.01
904000,4085,2.7,37,0.6484759519482032,0.01
906000,4092,2.32,37,0.5314854616601952,0.01
908000,4101,1.9,37,0.5939963114494458,0.01
910000,4107,1.7,37,0.5035117901861668,0.01
912000,4116,1.46,37,0.7510325510054827,0.01
914000,4123,1.34,37,0.3995351298712194,0.01
916000,4127,1.66,37,0.726775731598027,0.01
918000,4130,1.72,37,0.48944717488251627,0.01
920000,4132,1.8,37,0.6596787226386368,0.01
922000,4136,2.16,37,0.4989089457690716,0.01
924000,4146,2.06,37,0.7906481770798564,0.01
926000,4151,2.14,37,0.49581613146699965,0.01
928000,4155,2.3,37,1.02923619418405,0.01
930000,4160,2.52,37,1.0089105611247942,0.01
932000,4166,2.62,37,0.9119570759870111,0.01
934000,4174,2.52,37,0.7239541396964342,0.01
936000,4181,2.24,37,0.684552686670795,0.01
938000,4187,1.84,37,0.6026093413773924,0.01
940000,4194,1.92,37,0.542678862158209,0.01
942000,4200,2.08,37,0.5176800948847086,0.01
944000,4204,1.84,37,0.8587461402453482,0.01
946000,4211,1.84,37,0.6914865693449974,0.01
948000,4217,1.8,37,0.6469140573544427,0.01
950000,4223,1.96,37,0.9089948470378295,0.01
952000,4227,2.04,37,0.43200633934699,0.01
954000,4230,2.26,37,0.5717630982445553,0.01
956000,4233,2.4,37,0.4818503703270107,0.01
958000,4239,2.5,37,0.6583959704218433,0.01
960000,4245,2.54,37,0.6658581482851877,0.01
962000,4249,2.7,37,0.6504929581144825,0.01
964000,4255,2.6,37,0.5700698638474568,0.01
966000,4265,2.38,37,0.5691865533543751,0.01
968000,4273,2.34,37,0.4209537921310402,0.01
970000,4280,1.96,37,0.4988806441426277,0.01
972000,4285,1.72,37,0.5896680833399296,0.01
974000,4292,1.66,37,0.603252091286704,0.01
976000,4301,1.34,37,0.5699691358115524,0.01
978000,4309,1.3,37,0.8555089558614418,0.01
980000,4315,1.44,37,0.5121788064483553,0.01
982000,4328,1.18,37,0.5134774935990571,0.01
984000,4336,1.08,37,0.3510526689887047,0.01
986000,4339,1.34,37,0.5851738236984239,0.01
988000,4345,1.26,37,0.6886456654407084,0.01
990000,4352,1.36,37,0.5293708404246718,0.01
992000,4362,1.42,37,0.6993482617940754,0.01
994000,4370,1.32,37,0.766516110766679,0.01
996000,4376,1.52,37,0.5149606224242598,0.01
998000,4383,1.64,37,0.951469490271993,0.01
1000000,4389,1.46,37,0.9212250558612868,0.01
